site_id,site_name,latitude,longitude,altitude,area_classification
DryTortugas,Dry Tortugas,24.628056,-82.871944,3.0,nan
DugwayUtah,Dugway Utah,40.101944,-113.21408,1313.68798828125,nan
Dunedin,Dunedin,-45.863937,170.513644,43.0,nan
Dunhuang,Dunhuang,40.03838,94.794,1381.0,nan
DunhuangLZU,Dunhuang Lzu,40.49237,94.95503,1061.0,nan
Dunkerque,Dunkerque,51.03535,2.368117,5.0,nan
DurbanUKZN,Durban Ukzn,-29.817233,30.944011,205.0,nan
Dushanbe,Dushanbe,38.553264,68.857911,821.0,nan
ECCOE-Mann-Farm-SD,Eccoe-Mann-Farm-Sd,43.997131,-98.215017,393.0,nan
EOPACE1,Eopace1,36.182167,-75.75075,9.0,nan
EPA-NCU,Epa-Ncu,24.967533,121.185483,144.0,nan
EPA-ResTrianglePk,Epa-Res Triangle Pk,35.88,-78.87,109.0,nan
ETNA,Etna,37.6135,15.019433,736.0,nan
ETNAVENA,Etna Vena,37.7905,15.1386,735.0,nan
EVK2-CNR,Evk2-Cnr,27.95775,86.814936,5079.0,nan
EastMallingMO,Eastmalling Mo,51.29,0.44,33.0,nan
Easton-MDE,Easton-Mde,38.794972,-76.08425,4.5,nan
EastonAirport,Easton Airport,38.80745,-76.07257,15.0,nan
Edinburgh,Edinburgh,55.923967,-3.17915,97.5,nan
Eforie,Eforie,44.075,28.632222,40.0,nan
Egbert,Egbert,44.231543,-79.781414,264.0,nan
EgbertX,Egbert X,44.231543,-79.781414,264.0,nan
Eilat,Eilat,29.5025,34.9175,15.0,nan
ElAlto-Altiplano,El Alto-Altiplano,-16.509972,-68.198583,4050.0,nan
ElArenosillo,El Arenosillo,37.105,-6.733472,59.0,nan
ElFarafra,El Farafra,27.058,27.990167,92.0,nan
ElNidoAirport,El Nido Airport,11.2051,119.4135,4.0,nan
ElRefugio,El Refugio,-14.766388,-62.034722,225.0,nan
ElSegundo,El Segundo,33.9125,-118.3823,25.0,nan
Elandsfontein,Elandsfontein,-26.245342,29.417572,1740.0,nan
Epanomi,Epanomi,40.375,22.978,20.0,nan
Erlin,Erlin,23.9253,120.4096,16.0,nan
Ersa,Ersa,43.003669,9.359289,80.0,nan
EscuderoStation,Escudero Station,-62.2015,-58.9657,33.0,nan
EtoshaPan,Etosha Pan,-19.175017,15.914383,1131.0,nan
Evora,Evora,38.567833,-7.9115,293.0,nan
ExeterMO,Exeter Mo,50.728519,-3.475167,40.0,nan
FLINFLON,Flin Flon,54.669998,-101.690002,305.0,nan
FORTHCRETE,Forth Crete,35.332694,25.282417,20.0,nan
FORTHRSLab,Forth Rslab,35.336147,25.132861,50.0,nan
FZJ-JOYCE,Fzj-Joyce,50.908333,6.413056,111.0,nan
Fang,Fang,19.913397,99.206425,480.0,nan
FarmingtonRSVP,Farmington Rsvp,36.797383,-108.479991,1641.0,nan
Finokalia-FKL,Finokalia-Fkl,35.337712,25.669762,258.0,nan
Fontainebleau,Fontainebleau,48.406667,2.680278,85.0,nan
FortMcKay,Fort Mckay,57.1835,-111.64,267.0,nan
FortMcMurray,Fort Mcmurray,56.752306,-111.476139,360.0,nan
FowlersGap,Fowlers Gap,-31.0863,141.70082,181.0,nan
FreiburgALU,Freiburg Alu,48.0011,7.8486,323.5,nan
FrenchmanFlat,Frenchman Flat,36.80928,-115.93479,940.0,nan
Fresno,Fresno,36.781733,-119.773167,97.0,nan
Fresno2,Fresno 2,36.78537,-119.77302,100.0,nan
Frioul,Frioul,43.266111,5.293333,40.0,nan
FugueiCape,Fuguei Cape,25.297452,121.537859,50.0,nan
Fukue,Fukue,32.752,128.682,80.0,nan
Fukuoka,Fukuoka,33.524,130.475,30.0,nan
GISS,Giss,40.7977,-73.9599,50.0,nan
GOAINDIA,Goa India,15.4525,73.806111,20.0,nan
GOTSeaprism,Got Seaprism,9.2862,101.4123,10.0,nan
GSFC,Gsfc,38.9925,-76.839833,87.0,nan
GageochoStation,Gageocho Station,33.941991,124.592912,26.0,nan
Gaithersburg,Gaithersburg,39.133335,-77.208336,139.0,nan
GalataPlatform,Galata Platform,43.044624,28.19319,31.0,nan
GandhiCollege,Gandhi College,25.871,84.127944,60.0,nan
GangneungWNU,Gangneung Wnu,37.771,128.867,60.0,nan
GeorgiaTech,Georgia Tech,33.780202,-84.399537,294.0,nan
GirardotaColombia,Girardota Colombia,6.376324,-75.448979,1452.0,nan
GlasgowMO,Glasgow Mo,55.9068,-4.53122,59.0,nan
Gloria,Gloria,44.59997,29.35967,30.0,nan
Gobabeb,Gobabeb,-23.561619,15.041058,405.0,nan
Goldstone,Goldstone,35.233333,-116.791667,1100.0,nan
Gorongosa,Gorongosa,-18.978417,34.35075,30.0,nan
GosanNIMSSNU,Gosan Nims Snu,33.3001,126.2058,52.0,nan
GosanSNU,Gosan Snu,33.292222,126.161667,72.0,nan
Gotland,Gotland,57.916667,18.95,10.0,nan
Gozo,Gozo,36.034139,14.264694,111.0,nan
Graciosa,Graciosa,39.091111,-28.029722,15.239999771118164,nan
Granada,Granada,37.164,-3.605,680.0,nan
GrandForks,Grand Forks,47.91175,-97.32545,268.0,nan
GraniteIsland,Granite Island,46.7208,-87.412,183.0,nan
GrizzlyBay,Grizzly Bay,38.108167,-122.056208,4.0,nan
Guadeloup,Guadeloup,16.22492,-61.528378,39.0,nan
Guadiana-UGR,Guadiana-Ugr,37.910839,-3.228483,370.0,nan
GualPahari,Gual Pahari,28.426086,77.15047,250.0,nan
Guam,Guam,13.430617,144.800783,62.0,nan
GustavDalenTower,Gustav Dalen Tower,58.59417,17.46683,25.0,nan
GwangjuGIST,Gwangju Gist,35.228278,126.843139,52.0,nan
HESS,Hess,-23.273,16.502944,1818.0,nan
HJAndrews,Hjandrews,44.238609,-122.223892,830.0,nan
HOPE-Hambach,Hope-Hambach,50.8972,6.4639,110.0,nan
HOPE-Inselhombroich,Hope-Inselhombroich,51.1514,6.6436,70.0,nan
HOPE-Krauthausen,Hope-Krauthausen,50.8796,6.4145,100.0,nan
HOPE-Melpitz,Hope-Melpitz,51.525525,12.927601,84.0,nan
HOPE-RWTH-Aachen,Hope-Rwth-Aachen,50.7777,6.0606,230.0,nan
HadaEl-Sham,Hada El-Sham,21.802,39.7289,254.0,nan
HainichUGOE,Hainich Ugoe,51.0792,10.4522,439.0,nan
Halifax,Halifax,44.638,-63.594,65.0,nan
Hamburg,Hamburg,53.568333,9.973333,120.0,nan
Hamim,Hamim,22.966667,54.3,105.0,nan
HamptonRoads,Hampton Roads,36.783333,-76.449997,10.0,nan
HamptonUniversity,Hampton University,37.0204,-76.3365,12.119999885559082,nan
Hangzhou-ZFU,Hangzhou-Zfu,30.257233,119.727417,42.0,nan
HangzhouCity,Hangzhou City,30.289633,120.156917,30.0,nan
HankukUFS,Hankuk Ufs,37.33883,127.26582,167.0,nan
HartMillerIsland,Hart Miller Island,39.2419,-76.3628,5.0,nan
HarvardForest,Harvard Forest,42.532,-72.188,339.0,nan
Hefei,Hefei,31.904722,117.162222,36.0,nan
Helgoland,Helgoland,54.177861,7.887361,33.0,nan
Helsinki,Helsinki,60.203733,24.96065,52.79999923706055,nan
HelsinkiLighthouse,Helsinki Lighthouse,59.94897,24.92636,20.0,nan
Heng-Chun,Heng-Chun,22.054742,120.6995,25.0,nan
HentiesBay,Henties Bay,-22.09506,14.25974,20.0,nan
Hermosillo,Hermosillo,29.074722,-110.96,237.0,nan
Herstmonceux,Herstmonceux,50.867517,0.334378,82.80000305175781,nan
Hetauda,Hetauda,27.42835,85.030933,465.0,nan
Highfield,Highfield,51.608,0.1745,42.099998474121094,nan
HogIsland,Hog Island,37.453,-75.675,15.0,nan
HohenpeissenbergDWD,Hohenpeissenbergdwd,47.8019,11.0119,989.6799926757812,nan
HokkaidoUniversity,Hokkaido University,43.0755,141.3407,59.0,nan
Homburi,Homburi,15.329167,-1.546667,280.0,nan
HongKongHokTsui,Hong Kong Hok Tsui,22.2097,114.258,80.0,nan
HongKongPolyU,Hong Kong Polyu,22.303333,114.179722,30.0,nan
HongKongSheung,Hong Kong Sheung,22.4833,114.1166,40.0,nan
Honolulu,Honolulu,21.3172,-157.8861,5.0,nan
Hornsund,Hornsund,77.00148,15.54028,12.4399995803833,nan
Howland,Howland,45.2041,-68.7402,120.0,nan
HsinchuSciencePk,Hsinchu Science Pk,24.785068,121.001811,98.0,nan
HuaHin,Hua Hin,12.634444,99.951111,1.0,nan
Huambo,Huambo,-12.8679,15.7046,1670.0,nan
Huancayo-IGP,Huancayo-Igp,-12.0402,-75.3209,3313.0,nan
Huelva,Huelva,37.0163,-6.5687,25.0,nan
Hyytiala,Hyytiala,61.846447,24.295892,191.0,nan
IAOCA-KRSU,Iaoca-Krsu,42.46383,78.52895,1930.0,nan
IASBS,Iasbs,36.705167,48.507111,1805.0,nan
ICIPE-Mbita,Icipe-Mbita,-0.431525,34.206062,1152.0,nan
IERCinzana,Ier Cinzana,13.278433,-5.933867,285.0,nan
IHOP-Homestead,Ihop-Homestead,36.558333,-100.606183,850.0,nan
IITDelhi,Iit Delhi,28.545,77.1926,15.0,nan
IITKGPEXTKolkata,Iit Kgp Ext Kolkata,22.574,88.418,10.0,nan
IMAAPotenza,Imaa Potenza,40.601254,15.7237,770.0,nan
IMCOristano,Imc Oristano,39.91,8.5,10.0,nan
IMPROVE-MammothCave,Improve-Mammothcave,37.1318,-86.1479,235.0,nan
IMS-METU-ERDEMLI,Ims-Metu-Erdemli,36.565,34.255,3.0,nan
ISDGMCNR,Isdgm Cnr,45.436981,12.331982,20.0,nan
IasiLOASL,Iasi Loasl,47.193056,27.555556,175.0,nan
IeodoStation,Ieodo Station,32.122953,125.182447,29.0,nan
Ilorin,Ilorin,8.4841,4.6745,400.0,nan
Inhaca,Inhaca,-26.040583,32.905,73.5,nan
Iqaluit,Iqaluit,63.747575,-68.542997,15.0,nan
IrbeLighthouse,Irbe Lighthouse,57.75092,21.72297,38.0,nan
Irkutsk,Irkutsk,51.799797,103.086644,670.0,nan
Ispra,Ispra,45.80305,8.6267,235.0,nan
Issyk-Kul,Issyk-Kul,42.622778,76.983056,1650.0,nan
Itajuba,Itajuba,-22.41325,-45.452389,856.0,nan
Ittoqqortoormiit,Ittoqqortoormiit,70.4848,-21.9512,68.0,nan
Izana,Izana,28.30932,-16.49906,2401.0,nan
JabalHafeet,Jabal Hafeet,24.058217,55.776383,1059.0,nan
Jabiru,Jabiru,-12.6607,132.8931,30.0,nan
Jaipur,Jaipur,26.905817,75.806217,450.0,nan
Jamari,Jamari,-9.19907,-63.068552,129.0,nan
Jambi,Jambi,-1.632445,103.641563,30.0,nan
JaruReserve,Jaru Reserve,-10.083333,-61.933333,162.0,nan
JiParana,Ji Parana,-10.86,-61.799999,168.0,nan
JiParanaSE,Ji Parana Se,-10.93425,-61.851517,218.0,nan
JiParanaUNIR,Ji Parana Unir,-10.882212,-61.9686,175.0,nan
Jingtai,Jingtai,37.333333,104.1,1583.0,nan
Joberg,Joberg,-26.186133,28.029167,1736.0,nan
Jomsom,Jomsom,28.778214,83.7142,2825.0,nan
JonesERC,Joneserc,31.23083,-84.471111,50.0,nan
JugBay,Jug Bay,38.766666,-76.778099,35.0,nan
KAUSTCampus,Kaust Campus,22.304833,39.102833,11.199999809265137,nan
KEMPTENUAS,Kempten Uas,47.715833,10.314133,718.0,nan
KITcubeKarlsruhe,Kitcube Karlsruhe,49.0933,8.4279,140.0,nan
KITcubeMasada,Kitcube Masada,31.322547,35.372297,-350.0,nan
KITcubeRottenburg,Kitcube Rottenburg,48.489074,8.955358,339.0,nan
KITcubeSave,Kitcube Save,8.000928,2.427925,166.0,nan
KONZAEDC,Konza Edc,39.102328,-96.6096,341.0,nan
KORUSBaeksa,Korus Baeksa,37.41156,127.5691,64.0,nan
KORUSDaegwallyeong,Korus Daegwallyeong,37.68712,128.75872,837.0,nan
KORUSIksan,Korus Iksan,35.9622,127.0052,84.0,nan
KORUSKyungpookNU,Korus Kyungpook Nu,35.889989,128.606416,65.0,nan
KORUSMokpoNU,Korus Mokpo Nu,34.91342,126.43736,26.0,nan
KORUSNIER,Korus Nier,37.56893,126.63971,26.899999618530273,nan
KORUSOlympicPark,Korus Olympic Park,37.52165,127.12418,45.0,nan
KORUSSongchon,Korus Songchon,37.33849,127.48946,90.0,nan
KORUSTaehwa,Korus Taehwa,37.31248,127.31033,152.0,nan
KORUSUNISTUlsan,Korus Unist Ulsan,35.5819,129.1897,106.0,nan
Kaashidhoo,Kaashidhoo,4.965,73.466,10.0,nan
Kaiping,Kaiping,22.3152,112.5386,51.0,nan
Kaloma,Kaloma,-14.86,24.8275,1230.0,nan
Kandahar,Kandahar,31.508611,65.847778,1007.0,nan
Kangerlussuaq,Kangerlussuaq,66.9958,-50.6214,320.0,nan
Kanpur,Kanpur,26.512778,80.231639,123.0,nan
KanzelhoheObs,Kanzelhohe Obs,46.677232,13.901269,1526.0,nan
Kaohsiung,Kaohsiung,22.675621,120.292171,15.0,nan
Kapoho,Kapoho,19.516222,-154.810806,7.0,nan
Karachi,Karachi,24.94574,67.13594,49.0,nan
Karlsruhe,Karlsruhe,49.0933,8.4279,140.0,nan
KarunyaUniversity,Karunya University,10.9353,76.7441,478.0,nan
Kasama,Kasama,-10.21697,31.136159,1392.0,nan
Kathmandu-Bode,Kathmandu-Bode,27.68,85.39,1297.0,nan
KathmanduUniv,Kathmandu Univ,27.601067,85.538333,1510.0,nan
Kejimkujik,Kejimkujik,44.383333,-65.2833,90.0,nan
KelloggLTER,Kellogg Lter,42.407983,-85.371717,293.0,nan
Kelowna,Kelowna,49.955333,-119.373,344.0,nan
KelownaUAS,Kelowna Uas,49.941294,-119.400111,456.0,nan
KemigawaOffshore,Kemigawa Offshore,35.610833,140.02333,8.199999809265137,nan
KeyBiscayne,Key Biscayne,25.731966,-80.16333,10.0,nan
KeyBiscayne2,Key Biscayne2,25.731966,-80.16333,0.0,nan
Kibale,Kibale,0.56045,30.3575,1536.0,nan
KirtlandAFB,Kirtland Afb,34.95081,-106.507403,1711.31201171875,nan
KluaneLake,Kluane Lake,61.027,-138.41,773.0,nan
Kobe,Kobe,34.72,135.291,20.0,nan
KoforiduaANUC,Koforidua Anuc,6.109408,-0.302058,205.0,nan
Kolfield,Kolfield,39.802223,-74.476387,50.0,nan
Konza,Konza,39.0825,-96.559667,457.0,nan
KoreaUniversity,Korea University,37.58514,127.02507,65.4000015258789,nan
Krasnoyarsk,Krasnoyarsk,55.983333,92.766667,202.0,nan
Kuching,Kuching,1.490556,110.348611,28.0,nan
Kuopio,Kuopio,62.892414,27.633606,105.0,nan
Kupang,Kupang,-10.139178,123.667097,30.0,nan
Kuujjuarapik,Kuujjuarapik,55.28,-77.76,20.0,nan
KuwaitUniversity,Kuwait University,29.325,47.971,42.0,nan
KwajaleinAtoll,Kwajalein Atoll,8.84749,167.742808,2.0,nan
KyanjinGompa,Kyanjin Gompa,28.211258,85.5663,3862.0,nan
Kyiv,Kyiv,50.363611,30.496667,200.0,nan
Kyiv-AO,Kyiv-Ao,50.4523,30.498,200.0,nan
KyungilUniversity,Kyungil University,36.071667,128.82361,447.0,nan
LA-TM,La-Tm,30.324,119.44,439.0,nan
LAMTO-STATION,Lamto-Station,6.223517,-5.026617,105.0,nan
LANAI,Lanai,20.82615,-156.985,133.0,nan
LAQUILACoppito,Laquila Coppito,42.368386,13.350636,656.0,nan
LISCO,Lisco,40.954517,-73.341767,12.0,nan
LOSFIEROS98,Los Fieros 98,-14.556,-60.929,208.0,nan
LaCrau,La Crau,43.5765,4.819,32.0,nan
LaJolla,La Jolla,32.86846,-117.25113,80.0,nan
LaLaguna,La Laguna,28.481944,-16.321111,568.0,nan
LaPalma,La Palma,28.486667,-17.848611,630.0,nan
LaParguera,La Parguera,17.97045,-67.045383,12.399999618530273,nan
LaPaz,La Paz,-16.539,-68.066467,3439.0,nan
Laegeren,Laegeren,47.478349,8.364352,763.0,nan
Lahore,Lahore,31.47987,74.26406,209.0,nan
LakeArgyle,Lake Argyle,-16.1081,128.7485,150.0,nan
LakeErie,Lake Erie,41.8256,-83.1936,173.5,nan
LakeLefroy,Lake Lefroy,-31.255,121.705,300.0,nan
LakeOkeechobee,Lake Okeechobee,26.9017,-80.7892,9.0,nan
LakeOkeechobeeN,Lake Okeechobee N,27.139117,-80.788803,10.0,nan
LameziaTerme,Lamezia Terme,38.8764,16.2321,8.0,nan
Lampedusa,Lampedusa,35.516667,12.631667,45.0,nan
LanYuIsland,Lan Yu Island,22.037306,121.558111,348.0,nan
Lanai,Lanai,20.735,-156.921667,20.0,nan
LangtangBC,Langtang Bc,28.214431,85.609781,4901.0,nan
Lannion,Lannion,48.730833,-3.461944,15.0,nan
LanzhouCity,Lanzhou City,36.04805,103.8534,1516.0,nan
LasCardes,Las Cardes,-30.250833,-71.257778,280.0,nan
LeFauga,Le Fauga,43.38423,1.2846,193.0,nan
Learmonth,Learmonth,-22.2407,114.0967,9.0,nan
LecceUniversity,Lecce University,40.335111,18.111389,30.0,nan
Leicester,Leicester,52.61931,-1.12231,89.0,nan
Leipzig,Leipzig,51.3525,12.435278,125.0,nan
LelandHS,Leland Hs,33.402128,-90.89285,37.0,nan
LerwickMO,Lerwick Mo,60.139372,-1.185113,82.0,nan
Lewis-ClarkIDUSA,Lewis-Clark Id Usa,46.413153,-117.02717,268.0,nan
Liangning,Liangning,41.5118,122.7013,15.0,nan
Lille,Lille,50.611667,3.141667,60.0,nan
LingshanMountain,Lingshan Mountain,40.0537,115.4962,1653.0,nan
LochLeven,Loch Leven,56.18803,-3.35165,110.94999694824219,nan
Lochiel,Lochiel,49.028,-122.602,86.0,nan
LoftusMO,Loftus Mo,54.5627,-0.861733,159.0,nan
London-CDN,London-Cdn,43.008,-81.27,258.0,nan
London-UCL-UAO,London-Ucl-Uao,51.52427,-0.131101,46.60499954223633,nan
Longyearbyen,Longyearbyen,78.222833,15.649,30.0,nan
Lopburi,Lopburi,15.266667,101.187361,49.279998779296875,nan
LosAlamos,Los Alamos,35.873583,-106.326067,2290.0,nan
LosFieros,Los Fieros,-14.55,-60.616667,734.0,nan
LosLeonesAuger,Los Leones Auger,-35.495807,-69.449759,1385.0,nan
LuangNamtha,Luang Namtha,20.9311,101.4162,557.0,nan
Lubango,Lubango,-14.958,13.445,2047.0,nan
Lucinda,Lucinda,-18.5198,146.3861,8.0,nan
Lugansk,Lugansk,48.5704,39.36472,90.0,nan
Lulin,Lulin,23.468611,120.873611,2868.0,nan
Lumbini,Lumbini,27.49,83.28,110.0,nan
LumbiniNorth,Lumbini North,27.503722,83.282133,89.0,nan
LunarLake,Lunar Lake,38.390083,-115.988383,1749.0,nan
MAARCO,Maarco,24.700333,54.658833,10.0,nan
MALE,Male,4.191667,73.529167,2.0,nan
MAXARFUTON,Maxar Futon,40.03556,-104.885,1522.0,nan
MCO-Hanimaadhoo,Mco-Hanimaadhoo,6.77635,73.183183,13.0,nan
MDScienceCenter,Md Science Center,39.28123,-76.612052,15.0,nan
MISR-JPL,Misr-Jpl,34.199,-118.17439,367.0,nan
MVCO,Mvco,41.325,-70.5667,10.0,nan
Madrid,Madrid,40.4519,-3.72395,680.0,nan
Maeson,Maeson,19.83046,99.17069,502.0,nan
MaggieValley,Maggie Valley,35.519816,-83.09473,917.0,nan
MagureleInoe,Magurele Inoe,44.348292,26.030703,90.0,nan
MaidoOPAR,Maido Opar,-21.07985,55.383087,2160.0,nan
Mainz,Mainz,49.999,8.3,150.0,nan
Majadas,Majadas,39.955031,-5.775914,258.0,nan
Makassar,Makassar,-4.99768,119.57227,16.0,nan
Malaga,Malaga,36.715242,-4.478153,56.0,nan
MaldivesGan,Maldives Gan,-0.6905,73.15,4.0,nan
Manaus,Manaus,-2.59908,-60.03864,93.0,nan
ManausEMBRAPA,Manaus Embrapa,-2.890528,-59.969778,115.0,nan
ManchesterUoM,Manchester Uom,53.467374,-2.232006,94.0,nan
MandalayMTU,Mandalay Mtu,21.972896,96.186136,104.0,nan
ManilaObservatory,Manila Observatory,14.63525,121.07784,63.0,nan
Manus,Manus,-2.06,147.425,4.0,nan
Marambio,Marambio,-64.239996,-56.625244,200.0,nan
MarbellaSanPedro,Marbella San Pedro,36.486309,-4.993439,100.0,nan
Maricopa,Maricopa,33.069023,-111.972298,360.0,nan
Marseille,Marseille,43.2824,5.383817,34.0,nan
MarseilleATMO,Marseille Atmo,43.3059,5.395,65.0,nan
Martova,Martova,49.936,36.953,120.0,nan
MasdarInstitute,Masdar Institute,24.4416,54.6166,4.0,nan
MasdarInstitute2,Masdar Institute 2,24.4416,54.6166,4.0,nan
MatorovaFMI,Matorova Fmi,67.99997,24.240012,340.0,nan
MaunTower,Maun Tower,-19.9,23.55,951.0,nan
MaunaLoa,Mauna Loa,19.536006,-155.576755,3402.0,nan
McCallABStandard,Mccall Ab Standard,44.870242,-116.115561,1524.0,nan
McCallDragon1,Mccall Dragon 1,44.764,-116.1962,2247.0,nan
McCallDragon3,Mccall Dragon 3,45.0385,-116.2894,1179.0,nan
McCallDragon4,Mccall Dragon 4,45.2767,-115.9146,1865.0,nan
McCallDragon5,Mccall Dragon 5,45.2674,-115.6834,1774.0,nan
McCallDragon6,Mccall Dragon 6,45.4056,-116.0255,1139.0,nan
McCallDragon7,Mccall Dragon 7,45.4105,-116.3295,582.0,nan
McMurdo,Mcmurdo,-77.625,162.883331,75.0,nan
Medellin,Medellin,6.260672,-75.577914,1471.0,nan
Medenine-IRA,Medenine-Ira,33.499633,10.642547,33.5,nan
Melpitz,Melpitz,51.525525,12.927601,84.0,nan
MeridaMEDA,Merida Meda,20.9839,-89.6452,25.0,nan
MeridianDEQ,Meridian Deq,43.600697,-116.347989,808.0,nan
Merredin,Merredin,-31.493056,118.226389,315.0,nan
MesaLakes,Mesa Lakes,39.052,-108.0981,2966.0,nan
Messina,Messina,38.1975,15.566833,15.0,nan
MetObsLindenberg,Metobs Lindenberg,52.209275,14.12087,120.0,nan
Metsi,Metsi,-26.490781,27.132408,1404.0,nan
MexicoCity,Mexico City,19.333611,-99.181667,2268.0,nan
Mezaira,Mezaira,23.10452,53.75466,201.0,nan
Mfuwe,Mfuwe,-13.256667,31.930833,550.0,nan
Miami,Miami,25.72292,-80.27972,32.0,nan
MidwayIsland,Midway Island,28.209833,-177.378333,20.0,nan
Migal,Migal,33.236394,35.578278,200.0,nan
MindeloOSCM,Mindelo Oscm,16.877772,-24.995374,10.0,nan
Mingo,Mingo,36.9717,-90.1432,111.0,nan
Minqin,Minqin,38.607,102.959,1373.0,nan
Minsk,Minsk,53.92,27.601,235.0,nan
Misamfu,Misamfu,-10.1712,31.2241,1381.0,nan
Missoula,Missoula,46.916668,-114.083336,976.0,nan
MissoulaHealthDpt,Missoula Health Dpt,46.875753,-113.995597,985.0,nan
MissoulaMidslope,Missoula Midslope,46.999861,-114.025889,1613.0,nan
MissoulaPtSix,Missoula Pt Six,47.041333,-113.986306,2420.0,nan
MissoulaWaterworks,Missoula Waterworks,46.880881,-113.987222,1107.0,nan
MobileS062308,Mobile S 062308,26.147783,80.570527,122.0,nan
Modena,Modena,44.631667,10.945278,56.0,nan
Modesto,Modesto,37.64217,-120.99422,33.0,nan
Moldova,Moldova,47.0008,28.8156,205.0,nan
MomuyMF,Momuy Mf,43.6243,-0.6092,124.0,nan
Mongu,Mongu,-15.253611,23.150833,1047.0,nan
MonguInn,Mongu Inn,-15.266667,23.134333,1040.0,nan
MontJoli,Mont Joli,48.64,-68.156,30.0,nan
Monterey,Monterey,36.59255,-121.854867,50.0,nan
MontesoroBastia,Montesoro Bastia,42.671983,9.43505,49.900001525878906,nan
MontevideoFING,Montevideo Fing,-34.918167,-56.166767,71.0,nan
Montreal,Montreal,45.522558,-73.620786,62.0,nan
Montsec,Montsec,42.051417,0.729689,1574.0,nan
MoscowMSUMO,Moscow Msu Mo,55.706947,37.522019,192.0,nan
MossLanding,Moss Landing,36.793133,-121.788167,20.0,nan
MountChacaltaya,Mount Chacaltaya,-16.350139,-68.1315,5233.0,nan
MountWilson,Mount Wilson,34.2247,-118.0559,1710.0,nan
MtWLG,Mt Wlg,36.28333,100.89583,3816.0,nan
Mukdahan,Mukdahan,16.606667,104.676111,166.0,nan
MunichMaisach,Munich Maisach,48.209,11.258,520.0,nan
MunichUniversity,Munich University,48.148,11.573,533.0,nan
Murcia,Murcia,38.001,-1.1707,69.0,nan
Muscat,Muscat,23.606383,58.435667,22.0,nan
Mussafa,Mussafa,24.371667,54.466667,10.0,nan
MuztaghAta,Muztagh Ata,38.408222,75.038764,3674.0,nan
Mwinilunga,Mwinilunga,-11.74,24.430667,1375.0,nan
Myanmar,Myanmar,16.864967,96.1538,20.0,nan
NAMCO,Nam Co,30.772517,90.96245,4746.0,nan
NASAAmes,Nasa Ames,37.419986,-122.056969,10.0,nan
NASAKSC,Nasa Ksc,28.463763,-80.663476,1.2000000476837158,nan
NASALaRC,Nasa Larc,37.10496,-76.37864,5.0,nan
NCAR,Ncar,40.03753,-105.24277,1622.0,nan
NCUTaiwan,Ncu Taiwan,24.967662,121.187508,171.0,nan
NDMarbelUniv,Nd Marbel Univ,6.496011,124.842531,70.0,nan
NEON-Boulder,Neon-Boulder,40.00787,-105.26821,1641.0,nan
NEON-CPER,Neon-Cper,40.812444,-104.744238,1655.0,nan
NEON-Disney,Neon-Disney,28.125039,-81.4362,19.0,nan
NEON17-SJER,Neon17-Sjer,37.090419,-119.722136,320.29998779296875,nan
NEONBARR,Neon Barr,71.28241,-156.61936,6.0,nan
NEONBONA,Neon Bona,65.154033,-147.502583,263.0,nan
NEONBartlett,Neon Bartlett,44.063881,-71.287203,273.0,nan
NEONCLBJ,Neon Clbj,33.40123,-97.57,259.0,nan
NEONCVALLA,Neon Cvalla,40.16063,-105.16725,1539.0,nan
NEONDEJU,Neon Deju,63.881119,-145.751361,529.0,nan
NEONGRSM,Neon Grsm,35.688961,-83.50195,579.0,nan
NEONGUAN,Neon Guan,17.96955,-66.8687,128.0,nan
NEONHEAL,Neon Heal,63.875689,-149.213339,678.1799926757812,nan
NEONHarvard,Neon Harvard,42.5369,-72.172661,348.0,nan
NEONHighParkFire,Neon Highparkfire,40.624173,-105.335581,2483.0,nan
NEONKONZ,Neon Konz,39.10077,-96.56309,415.0,nan
NEONLENO,Neon Leno,31.853881,-88.161219,43.0,nan
NEONMLBS,Neon Mlbs,37.378306,-80.524836,1170.0,nan
NEONMOAB,Neon Moab,38.248331,-109.388269,1799.0,nan
NEONNIWO,Neon Niwo,40.05425,-105.582369,3513.0,nan
NEONNOGP,Neon Nogp,46.769719,-100.91535,578.0,nan
NEONOAES,Neon Oaes,35.41059,-99.05879,523.0,nan
NEONONAQ,Neon Onaq,40.177589,-112.452439,1656.0,nan
NEONORNL,Neon Ornl,35.964128,-84.282588,344.0,nan
NEONOSBS,Neon Osbs,29.689269,-81.993431,47.0,nan
NEONPUUM,Neon Puum,19.553144,-155.317242,1685.0,nan
NEONRMNP,Neon Rmnp,40.2759,-105.545972,2750.0,nan
NEONSCBI,Neon Scbi,38.892919,-78.1395,354.0,nan
NEONSERC,Neon Serc,38.890117,-76.560017,9.753600120544434,nan
NEONSJER,Neon Sjer,37.10878,-119.73228,368.0,nan
NEONSRER,Neon Srer,31.910681,-110.835489,983.0,nan
NEONSterling,Neon Sterling,40.461903,-103.029297,1372.0,nan
NEONTALL,Neon Tall,32.950461,-87.393269,165.0,nan
NEONTEAK,Neon Teak,37.005831,-119.006019,2147.0,nan
NEONTOOL,Neon Tool,68.661089,-149.370469,843.0,nan
NEONUKFS,Neon Ukfs,39.040431,-95.19215,321.0,nan
NEONUNDE,Neon Unde,46.233881,-89.53725,520.0,nan
NEONWOOD,Neon Wood,47.128228,-99.241356,590.0,nan
